category,intervention,detail,task_valid,d_plus,d_minus,l_plus,l_minus,l_combined,cit,constant_one,timing_oracle,exclusive_relational_detection
admissible,cyclic_relabel_2,"cw=3;ccw=7;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=4;ccw=0;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=4;ccw=0;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=4;ccw=0;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=4;ccw=0;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=4;ccw=0;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=4;ccw=0;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=4;ccw=0;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=4;ccw=0;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=4;ccw=1;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=4;ccw=1;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=4;ccw=1;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=4;ccw=1;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=4;ccw=1;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=4;ccw=1;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=4;ccw=1;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=4;ccw=1;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=4;ccw=2;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=4;ccw=2;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=4;ccw=2;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=4;ccw=2;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=4;ccw=2;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=4;ccw=2;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=4;ccw=2;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=4;ccw=2;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=4;ccw=3;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=4;ccw=3;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=4;ccw=3;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=4;ccw=3;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=4;ccw=3;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=4;ccw=3;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=4;ccw=3;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=4;ccw=3;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=4;ccw=4;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=4;ccw=4;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=4;ccw=4;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=4;ccw=4;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=4;ccw=4;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=4;ccw=4;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=4;ccw=4;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=4;ccw=4;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=4;ccw=5;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=4;ccw=5;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=4;ccw=5;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=4;ccw=5;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=4;ccw=5;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=4;ccw=5;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=4;ccw=5;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=4;ccw=5;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=4;ccw=6;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=4;ccw=6;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=4;ccw=6;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=4;ccw=6;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=4;ccw=6;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=4;ccw=6;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=4;ccw=6;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=4;ccw=6;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=4;ccw=7;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=4;ccw=7;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=4;ccw=7;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=4;ccw=7;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=4;ccw=7;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=4;ccw=7;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=4;ccw=7;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=4;ccw=7;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=5;ccw=0;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=5;ccw=0;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=5;ccw=0;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=5;ccw=0;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=5;ccw=0;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=5;ccw=0;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=5;ccw=0;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=5;ccw=0;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=5;ccw=1;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=5;ccw=1;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=5;ccw=1;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=5;ccw=1;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=5;ccw=1;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=5;ccw=1;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=5;ccw=1;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=5;ccw=1;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=5;ccw=2;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=5;ccw=2;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=5;ccw=2;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=5;ccw=2;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=5;ccw=2;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=5;ccw=2;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=5;ccw=2;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=5;ccw=2;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=5;ccw=3;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=5;ccw=3;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=5;ccw=3;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=5;ccw=3;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=5;ccw=3;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=5;ccw=3;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=5;ccw=3;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=5;ccw=3;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=5;ccw=4;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=5;ccw=4;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=5;ccw=4;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=5;ccw=4;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=5;ccw=4;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=5;ccw=4;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=5;ccw=4;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=5;ccw=4;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=5;ccw=5;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=5;ccw=5;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=5;ccw=5;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=5;ccw=5;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=5;ccw=5;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=5;ccw=5;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=5;ccw=5;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=5;ccw=5;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=5;ccw=6;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=5;ccw=6;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=5;ccw=6;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=5;ccw=6;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=5;ccw=6;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=5;ccw=6;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=5;ccw=6;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=5;ccw=6;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=5;ccw=7;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=5;ccw=7;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=5;ccw=7;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=5;ccw=7;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=5;ccw=7;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=5;ccw=7;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=5;ccw=7;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=5;ccw=7;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=6;ccw=0;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=6;ccw=0;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=6;ccw=0;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=6;ccw=0;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=6;ccw=0;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=6;ccw=0;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=6;ccw=0;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=6;ccw=0;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=6;ccw=1;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=6;ccw=1;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=6;ccw=1;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=6;ccw=1;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=6;ccw=1;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=6;ccw=1;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=6;ccw=1;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=6;ccw=1;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=6;ccw=2;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=6;ccw=2;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=6;ccw=2;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=6;ccw=2;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=6;ccw=2;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=6;ccw=2;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=6;ccw=2;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=6;ccw=2;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=6;ccw=3;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=6;ccw=3;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=6;ccw=3;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=6;ccw=3;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=6;ccw=3;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=6;ccw=3;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=6;ccw=3;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=6;ccw=3;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=6;ccw=4;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=6;ccw=4;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=6;ccw=4;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=6;ccw=4;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=6;ccw=4;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=6;ccw=4;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=6;ccw=4;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=6;ccw=4;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=6;ccw=5;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=6;ccw=5;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=6;ccw=5;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=6;ccw=5;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=6;ccw=5;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=6;ccw=5;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=6;ccw=5;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=6;ccw=5;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=6;ccw=6;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=6;ccw=6;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=6;ccw=6;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=6;ccw=6;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=6;ccw=6;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=6;ccw=6;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=6;ccw=6;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=6;ccw=6;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=6;ccw=7;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=6;ccw=7;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=6;ccw=7;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=6;ccw=7;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=6;ccw=7;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=6;ccw=7;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=6;ccw=7;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=6;ccw=7;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=7;ccw=0;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=7;ccw=0;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=7;ccw=0;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=7;ccw=0;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=7;ccw=0;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=7;ccw=0;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=7;ccw=0;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=7;ccw=0;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=7;ccw=1;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=7;ccw=1;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=7;ccw=1;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=7;ccw=1;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=7;ccw=1;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=7;ccw=1;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=7;ccw=1;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=7;ccw=1;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=7;ccw=2;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=7;ccw=2;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=7;ccw=2;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=7;ccw=2;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=7;ccw=2;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=7;ccw=2;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=7;ccw=2;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=7;ccw=2;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=7;ccw=3;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=7;ccw=3;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=7;ccw=3;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=7;ccw=3;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=7;ccw=3;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=7;ccw=3;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=7;ccw=3;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=7;ccw=3;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=7;ccw=4;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=7;ccw=4;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=7;ccw=4;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=7;ccw=4;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=7;ccw=4;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=7;ccw=4;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=7;ccw=4;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=7;ccw=4;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=7;ccw=5;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=7;ccw=5;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=7;ccw=5;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=7;ccw=5;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=7;ccw=5;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=7;ccw=5;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=7;ccw=5;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=7;ccw=5;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=7;ccw=6;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=7;ccw=6;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=7;ccw=6;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=7;ccw=6;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=7;ccw=6;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=7;ccw=6;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=7;ccw=6;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=7;ccw=6;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=7;ccw=7;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=7;ccw=7;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=7;ccw=7;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_2,"cw=7;ccw=7;control=(1, 0)",1,111,111,1,1,1,1,1,1,0
admissible,baseline,"cw=7;ccw=7;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,exchange_orientation_labels,"cw=7;ccw=7;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
admissible,cyclic_relabel_1,"cw=7;ccw=7;control=(0, 1)",1,111,111,1,1,1,1,1,1,0
